"Classification","xDim","yDim"
"PanCK",67.4500000000007,120.775
"Neither",245.75,121.875
"PanCK",273.450000000001,122.174999999999
"PanCK",300.650000000001,121.475
"PanCK",472.050000000001,122.475
"PanCK",106.550000000001,125.375
"PanCK",132.650000000001,124.975
"CD68: PD-L1",361.650000000001,123.275
"Neither",200.550000000001,123.375
"CD68",292.650000000001,123.075000000001
"PanCK",465.450000000001,127.075000000001
"PanCK",71.75,125.674999999999
"Neither",218.85,123.775
"PanCK",328.25,126.875
"CD68",424.75,124.875
"PanCK",53.3500000000004,124.375
"PanCK",337.25,123.575000000001
"Neither",100.050000000001,126.775
"Neither",181.650000000001,126.975
"Neither",352.85,126.174999999999
"PanCK",307.650000000001,125.174999999999
"PanCK",39.75,128.375
"PanCK",315.650000000001,127.775
"Neither",113.450000000001,128.275
"Neither",372.35,126.575000000001
"PanCK",16.3500000000004,127.575000000001
"PanCK",151.75,128.174999999999
"CD68",223.85,129.475
"Neither",254.050000000001,128.075000000001
"CD68",390.75,126.174999999999
"CD68",92.4500000000007,128.075000000001
"PanCK",121.950000000001,126.375
"Neither",160.85,131.174999999999
"CD68",344.050000000001,128.275
"PanCK",144.25,127.174999999999
"Neither",232.150000000001,128.475
"PanCK",399.450000000001,129.475
"PanCK",30.6500000000015,130.875
"Neither",210.75,125.674999999999
"CD68",279.25,126.875
"Neither",384.75,127.775
"Neither",81.6500000000015,132.875
"Neither",193.550000000001,129.475
"Neither",241.25,129.375
"PanCK",6.55000000000109,132.975
"PanCK",298.25,131.674999999999
"Neither",211.85,131.875
"Neither",202.950000000001,133.375
"PanCK",121.950000000001,131.975
"Neither",414.150000000001,131.475
"CD68",235.75,133.674999999999
"Neither",282.450000000001,133.674999999999
"Neither",382.050000000001,134.174999999999
"Neither",247.85,133.775
"Neither",434.450000000001,131.875
"Neither",366.150000000001,132.575000000001
"Neither",373.35,133.275
"PanCK",422.050000000001,132.775
"PanCK",105.950000000001,133.575000000001
"Neither",360.25,134.075000000001
"CD68",46.3500000000004,136.475
"CD68",88.3500000000004,134.875
"PanCK",141.450000000001,133.575000000001
"CD68: PD-L1",335.150000000001,134.674999999999
"PanCK",21.3500000000004,133.975
"Neither",319.050000000001,134.475
"Neither",131.150000000001,137.775
"Neither",353.450000000001,133.575000000001
"PanCK",404.25,136.875
"Neither",176.150000000001,135.475
"Neither",268.650000000001,134.975
"PanCK",117.650000000001,136.275
"Neither",439.85,136.674999999999
"Neither",215.75,136.174999999999
"Neither",227.650000000001,137.275
"PanCK",259.450000000001,139.275
"PanCK",25.3500000000004,139.775
"CD68",94.8500000000004,136.275
"PanCK",62.3500000000004,140.174999999999
