Classification,Parent,Centroid X µm,Centroid Y µm
,Annotation,1250.3,875.49
,Annotation,1678.7,874.5
,Annotation,1160.7,875.29
,Annotation,1396.3,878.49
,Annotation,1121.5,879.1
,Annotation,1259.3,876.84
,Annotation,1345.7,875.09
,Annotation,1711.6,876.18
,Annotation,1180.2,878.94
,Annotation,1301.6,877.84
,Annotation,1530.5,877.89
,Annotation,1470.8,880.86
,Annotation,1243,877.7
,Annotation,1465.2,878.83
,Annotation,1479.6,878.75
,Annotation,1682.4,881.56
,Annotation,1442.8,881.07
,Annotation,1459.4,879.54
,Annotation,1166.8,881.52
,Annotation,1136.3,882.8
,Annotation,1172.9,884.5
,Annotation,1668.7,882.67
,Annotation,1382.9,882.61
,Annotation,1345.9,885.39
,Annotation,1225.9,882.24
,Annotation,1411.8,882.44
,Annotation,1212.9,884.17
,Annotation,1244.6,888.89
,Annotation,1318.1,893.92
,Annotation,1228.9,887.15
,Annotation,1419.9,889.44
,Annotation,1476.5,887.05
,Annotation,1404.6,889
,Annotation,1236,888.4
,Annotation,1485.3,891.32
,Annotation,1391.1,895.12
,Annotation,1229.6,892.76
,Annotation,1352.8,894.8
,Annotation,1234.8,893.65
,Annotation,1471.8,897.53
,Annotation,1441.5,895.56
,Annotation,1330.2,896.14
,Annotation,1489.8,898.93
,Annotation,1225,902.53
,Annotation,1163.7,898.66
,Annotation,1237.4,898.57
,Annotation,1679.7,898.62
,Annotation,1313.3,903.92
,Annotation,1379.7,902.8
,Annotation,1436.4,905.44
,Annotation,1459.3,907.37
,Annotation,1530.8,905.88
,Annotation,1403.2,904.47
,Annotation,1398.6,912.29
,Annotation,1192.8,905.45
,Annotation,1355.5,906.02
,Annotation,1115.8,908
,Annotation,1484.8,910.86
,Annotation,1593.5,909.1
,Annotation,1390.5,917.26
,Annotation,1472.2,909.14
,Annotation,1275.3,914.88
,Annotation,1318.9,909.79
,Annotation,1714.4,910.58
,Annotation,1664.1,911.78
,Annotation,1354.1,913.75
,Annotation,1323,916.05
,Annotation,1315.4,916.21
,Annotation,1505.4,916.25
,Annotation,1329.6,917.17
,Annotation,1465.9,915.88
,Annotation,1672.2,916.96
,Annotation,1689,924.87
,Annotation,1119.8,921.48
,Annotation,1475.1,917.84
,Annotation,1720.4,919.31
,Annotation,1366.1,923.44
,Annotation,1462.8,922.86
,Annotation,1402.3,924.31
,Annotation,1225.5,924.42
,Annotation,1324.9,926.34
,Annotation,1572.5,928.47
,Annotation,1383.5,929.2
,Annotation,1410.7,927.96
,Annotation,1443.6,933.25
,Annotation,1403,934.67
,Annotation,1534.2,939.95
,Annotation,1336.3,932.55
,Annotation,1564.1,934.19
,Annotation,1393.4,935.35
,Annotation,1622.6,947.83
,Annotation,1724,933.51
,Annotation,1360.9,936.06
,Annotation,1414,934.83
,Annotation,1609.5,936.25
,Annotation,1248.3,935.69
,Annotation,1483.7,936.15
,Annotation,1139.8,937.86
,Annotation,1334.6,939.1
,Annotation,1688.5,942.93
,Annotation,1414.1,943.05
,Annotation,1345.2,943.03
,Annotation,1404.6,950.27
,Annotation,1522.4,944.68
,Annotation,1501.9,943.62
,Annotation,1585.5,947.42
CD3: CD8,Annotation,1168,948.23
,Annotation,1438.5,949.84
,Annotation,1144.5,948.7
,Annotation,1414,950.6
,Annotation,1601.4,954.29
,Annotation,1504.8,953.5
,Annotation,1122.9,955.07
,Annotation,1136.3,953.77
,Annotation,1550.7,967.6
,Annotation,1590.5,955.66
,Annotation,1559.9,956.68
,Annotation,1292.6,955.68
,Annotation,1515.6,955.87
,Annotation,1525,956.41
,Annotation,1419.2,961.73
,Annotation,1497.4,957.41
,Annotation,1591.1,964.31
,Annotation,1135.4,969.3
,Annotation,1520.4,964.94
,Annotation,1557.9,964.56
,Annotation,1390,963.73
,Annotation,1309.8,967.91
,Annotation,1531.7,966.06
,Annotation,1446.2,967.32
,Annotation,1200.7,967.78
,Annotation,1565.9,967.89
,Annotation,1387,973.14
,Annotation,1474,970.77
,Annotation,1367.9,975.04
,Annotation,1568.6,976.86
,Annotation,1200.5,975.42
,Annotation,1715.5,975.64
,Annotation,1310.6,978.59
,Annotation,1445.4,979.47
,Annotation,1212.6,979.25
,Annotation,1205.2,983.08
,Annotation,1550.1,981.71
,Annotation,1152.3,980.89
,Annotation,1467,980.92
,Annotation,1519,985.49
,Annotation,1576.8,981.93
,Annotation,1359.3,989.12
,Annotation,1458.8,982.06
,Annotation,1412.4,985.36
,Annotation,1403.9,987.95
,Annotation,1555.3,988.52
,Annotation,1459.6,990.17
,Annotation,1437.6,993.93
,Annotation,1576.9,996.08
,Annotation,1470.7,994.05
,Annotation,1170.9,992.99
,Annotation,1202.8,996.15
,Annotation,1131.7,991.63
,Annotation,1122.7,993.18
,Annotation,1481.1,996.2
,Annotation,1408.4,995.94
,Annotation,1513.5,995.63
,Annotation,1650.8,995.68
,Annotation,1675.1,996.58
,Annotation,1504.2,997.61
,Annotation,1236.8,1001.4
,Annotation,1388.1,1010.1
,Annotation,1318.5,1013.5
,Annotation,1491.5,1007.3
,Annotation,1229.2,1006.5
,Annotation,1532.8,1007.5
,Annotation,1180.4,1007.2
,Annotation,1254.3,1006.6
,Annotation,1240.9,1009.3
,Annotation,1550.4,1009.1
,Annotation,1223.8,1011.2
,Annotation,1247.9,1010.4
,Annotation,1502,1010.8
,Annotation,1565.5,1013.2
,Annotation,1174.8,1011.5
,Annotation,1252.8,1015.3
,Annotation,1217.5,1012.6
,Annotation,1447.1,1018.7
,Annotation,1183.1,1018.3
,Annotation,1212.6,1014.9
,Annotation,1244.7,1015.9
,Annotation,1205.2,1018.1
,Annotation,1499.4,1017.8
,Annotation,1237,1018.9
,Annotation,1509,1023
,Annotation,1214.6,1020.6
,Annotation,1166.2,1022.3
,Annotation,1244,1025.1
,Annotation,1609.7,1023.7
,Annotation,1231.2,1026.4
,Annotation,1251,1026.5
,Annotation,1577.1,1028.7
,Annotation,1495,1026.5
,Annotation,1185.2,1030.3
,Annotation,1174.6,1027.9
,Annotation,1205.7,1028
,Annotation,1457,1030.4
,Annotation,1478.5,1029.9
,Annotation,1210.3,1032.9
,Annotation,1324,1039.4
,Annotation,1119.1,1032.2
,Annotation,1406.4,1034.5
,Annotation,1140.4,1035.2
,Annotation,1151.8,1035.9
,Annotation,1557.4,1036.2
,Annotation,1478.4,1038.1
,Annotation,1549.1,1038.2
,Annotation,1507.6,1038.2
,Annotation,1201.3,1038
,Annotation,1489.3,1040
,Annotation,1191.8,1042.7
,Annotation,1254.1,1040.8
,Annotation,1413.4,1044.4
,Annotation,1404.1,1045.6
,Annotation,1198.6,1043.9
,Annotation,1500.9,1044.2
,Annotation,1206,1042.9
,Annotation,1362.2,1043.8
,Annotation,1377,1045
,Annotation,1170.8,1043.4
,Annotation,1262,1044.2
,Annotation,1244.8,1046.3
,Annotation,1178.5,1046
,Annotation,1702.4,1046.2
,Annotation,1585.2,1048.3
,Annotation,1152.3,1047.5
,Annotation,1252.8,1047.5
,Annotation,1566.9,1052.3
,Annotation,1205.4,1051.8
,Annotation,1522.1,1056.9
,Annotation,1187.7,1050.3
,Annotation,1166.5,1049.9
,Annotation,1264.5,1053.9
,Annotation,1144.4,1051.4
,Annotation,1367.4,1053.2
PanCK,Annotation,1705.1,1057.3
,Annotation,1254.9,1054.2
,Annotation,1379.7,1058
,Annotation,1168.7,1058
,Annotation,1460,1056.1
,Annotation,1119.9,1056.4
,Annotation,1695,1057.1
,Annotation,1191.7,1059
,Annotation,1413.7,1058.5
,Annotation,1182.1,1062.1
,Annotation,1251.2,1061.6
,Annotation,1588.5,1060
,Annotation,1277,1060.8
,Annotation,1261.8,1063.2
,Annotation,1543.1,1067.5
,Annotation,1128.2,1065.7
,Annotation,1169.8,1068.8
,Annotation,1116.7,1073.6
,Annotation,1533.5,1070.8
,Annotation,1137.3,1070.5
,Annotation,1159.8,1075.6
,Annotation,1333.4,1076.6
,Annotation,1179.2,1075.8
,Annotation,1190,1078.2
,Annotation,1539.7,1078.1
,Annotation,1322.2,1078.7
,Annotation,1401.3,1079.1
,Annotation,1413.4,1082.7
,Annotation,1567.5,1082.2
,Annotation,1380.1,1082.3
,Annotation,1699.4,1082.4
,Annotation,1279.4,1087.2
,Annotation,1329.7,1085.7
,Annotation,1395.3,1087.2
,Annotation,1197.2,1089.2
,Annotation,1725.2,1091.3
,Annotation,1680.2,1088.8
,Annotation,1340.7,1088.1
,Annotation,1456.8,1087
,Annotation,1187.4,1089.6
,Annotation,1335.5,1095.7
,Annotation,1535.6,1101.6
,Annotation,1461.6,1092.3
,Annotation,1424.1,1095.6
,Annotation,1287.7,1093.9
,Annotation,1452.4,1094.9
,Annotation,1180.7,1096.1
,Annotation,1591.1,1104.1
,Annotation,1279.6,1100.3
,Annotation,1662.2,1099.4
,Annotation,1141.5,1097.8
,Annotation,1200,1101.8
,Annotation,1135,1100.4
,Annotation,1212,1102.4
,Annotation,1347,1105.9
,Annotation,1398.4,1107.8
,Annotation,1325.2,1107.7
,Annotation,1548.3,1106.5
,Annotation,1279.2,1110.3
,Annotation,1663.7,1110.2
,Annotation,1553.2,1113.8
,Annotation,1615.3,1115.1
,Annotation,1122.4,1112.4
,Annotation,1197.5,1111.4
,Annotation,1205,1113.1
,Annotation,1352.4,1115.6
,Annotation,1285.8,1117
,Annotation,1583.9,1115.8
,Annotation,1392.6,1121.6
,Annotation,1545.2,1119.7
,Annotation,1664,1118.1
,Annotation,1530.6,1121.7
,Annotation,1651,1118.2
,Annotation,1139.5,1120.5
,Annotation,1657.1,1122
,Annotation,1416.7,1121.8
,Annotation,1522.5,1126.5
,Annotation,1611.4,1123.1
,Annotation,1353.9,1126.9
,Annotation,1587.8,1126
,Annotation,1255,1127.4
,Annotation,1118.9,1126.6
,Annotation,1285.9,1125.9
,Annotation,1542.2,1132.1
,Annotation,1571.1,1127
,Annotation,1131.9,1129.2
,Annotation,1300.4,1127.3
,Annotation,1162.6,1129
,Annotation,1612.3,1129.5
,Annotation,1418.9,1130.1
,Annotation,1293.1,1139
,Annotation,1125.8,1134.8
,Annotation,1196.5,1133
,Annotation,1565.1,1138.8
,Annotation,1591.1,1137.3
,Annotation,1299.9,1134.8
,Annotation,1427.2,1139.6
,Annotation,1602.2,1146.3
,Annotation,1174.6,1138.6
,Annotation,1534.9,1139.2
,Annotation,1211.1,1140
,Annotation,1341.8,1141.9
,Annotation,1225.2,1141.3
,Annotation,1257.7,1144.7
,Annotation,1168.5,1141.8
,Annotation,1409,1143.9
,Annotation,1618.2,1144.3
,Annotation,1553.7,1142.5
CD3,Annotation,1350.7,1145.8
,Annotation,1548.1,1147.2
,Annotation,1538.5,1145.9
,Annotation,1387,1150.3
,Annotation,1402.4,1147.5
,Annotation,1312.2,1147.6
,Annotation,1277.6,1148.3
,Annotation,1332.5,1150
,Annotation,1360.7,1150.2
,Annotation,1166.7,1148.7
,Annotation,1150.7,1149
,Annotation,1295.2,1151.9
,Annotation,1131.6,1150.9
,Annotation,1625.1,1150.8
,Annotation,1616.1,1152.9
,Annotation,1549,1155.7
,Annotation,1408.3,1156
,Annotation,1313.6,1155.2
,Annotation,1355,1157.2
,Annotation,1377,1157.3
,Annotation,1394.6,1158.2
,Annotation,1613,1160.2
CD3,Annotation,1161.8,1158.7
,Annotation,1257.2,1159.3
,Annotation,1606.8,1173
,Annotation,1520.5,1157.9
,Annotation,1191.8,1158.9
,Annotation,1152,1160.8
,Annotation,1297.9,1161.3
,Annotation,1221.6,1161
,Annotation,1425.5,1162
,Annotation,1230.8,1164.6
,Annotation,1183,1163.4
,Annotation,1490.8,1163.9
,Annotation,1621.1,1167
,Annotation,1138.4,1166.4
,Annotation,1284.8,1166.3
,Annotation,1351.3,1166
,Annotation,1393.6,1169
,Annotation,1362.9,1167.5
,Annotation,1170.4,1167.6
,Annotation,1257.2,1169.4
,Annotation,1426.2,1169.3
CD3: CD8,Annotation,1125.8,1170.4
,Annotation,1211.4,1168.8
,Annotation,1371.2,1173.2
,Annotation,1151.8,1172
,Annotation,1183.1,1172.6
,Annotation,1693.2,1171.6
,Annotation,1401.9,1172.3
,Annotation,1350.9,1175.5
,Annotation,1434.3,1177.2
,Annotation,1410.6,1173.7
,Annotation,1358,1180
,Annotation,1622,1182.3
,Annotation,1582,1178.6
,Annotation,1258.7,1177.5
,Annotation,1279,1177.5
,Annotation,1396.6,1183.1
,Annotation,1209.5,1178.1
,Annotation,1252.5,1182.2
,Annotation,1422.1,1184.5
,Annotation,1244.1,1181.4
,Annotation,1160,1184.4
,Annotation,1406.1,1180.8
,Annotation,1454.1,1181.3
CD3,Annotation,1381.7,1182.9
,Annotation,1233.8,1183
,Annotation,1477.8,1186.1
,Annotation,1368.2,1186.9
,Annotation,1188.9,1188.7
,Annotation,1242,1190.5
,Annotation,1298,1189.8
,Annotation,1307.9,1193.1
,Annotation,1486.2,1192
,Annotation,1141.2,1190.5
,Annotation,1233.7,1193.5
,Annotation,1404.9,1196.9
,Annotation,1386.5,1195.4
,Annotation,1609.1,1200
,Annotation,1378,1195.8
,Annotation,1638.6,1196.2
,Annotation,1515.1,1193.8
,Annotation,1618.6,1198.5
,Annotation,1364.6,1197
,Annotation,1255.8,1197.4
,Annotation,1163.7,1199.4
,Annotation,1242.9,1200
,Annotation,1177.7,1199.8
,Annotation,1210.4,1199.5
,Annotation,1480,1200.9
,Annotation,1226.8,1201.3
,Annotation,1249.1,1199.9
,Annotation,1311.6,1202.8
,Annotation,1463.9,1203.1
,Annotation,1129,1202.4
,Annotation,1448.8,1201.9
,Annotation,1372.3,1205.9
,Annotation,1398.7,1206.7
,Annotation,1669.4,1210.7
,Annotation,1187.9,1204.3
,Annotation,1258.8,1204.4
,Annotation,1236.8,1204.6
,Annotation,1383.6,1205.2
,Annotation,1248.5,1206.2
,Annotation,1434.2,1209.3
,Annotation,1232.6,1209
,Annotation,1281.2,1208.7
,Annotation,1407.2,1209.5
,Annotation,1253,1209.7
,Annotation,1221.1,1209.7
,Annotation,1241.2,1209.1
,Annotation,1388.5,1210.7
,Annotation,1618.1,1210.9
,Annotation,1262.5,1210.6
,Annotation,1380.6,1211.6
,Annotation,1604.4,1211.4
,Annotation,1417.7,1210.4
,Annotation,1129.5,1212.7
,Annotation,1119.4,1212.9
,Annotation,1194.2,1211.9
,Annotation,1257.3,1214.6
,Annotation,1296.3,1214.3
,Annotation,1180.6,1214.1
,Annotation,1229.4,1214.1
,Annotation,1242.3,1215.3
,Annotation,1421.1,1217.7
,Annotation,1393.2,1218.4
,Annotation,1488.4,1216.6
,Annotation,1596.9,1217.6
,Annotation,1136.1,1217
,Annotation,1376.1,1216.9
,Annotation,1589.3,1215.7
,Annotation,1263.9,1217.4
,Annotation,1403.5,1217.2
,Annotation,1251.1,1220.9
,Annotation,1327.6,1217.3
,Annotation,1607.6,1219.6
,Annotation,1123.3,1220.1
,Annotation,1563.8,1221.9
,Annotation,1167.5,1219.8
,Annotation,1270.9,1220.1
,Annotation,1618.5,1221.3
,Annotation,1150,1220.2
,Annotation,1192.5,1220.4
,Annotation,1411.2,1221.2
,Annotation,1385.5,1221.6
,Annotation,1454,1220.9
,Annotation,1227,1221.8
,Annotation,1262.6,1224
,Annotation,1175.4,1223.8
,Annotation,1331.3,1224.8
,Annotation,1341,1224
,Annotation,1183.6,1226.9
,Annotation,1459.1,1226.8
,Annotation,1203.2,1225.5
,Annotation,1595.2,1227.3
,Annotation,1233.2,1226.5
,Annotation,1276.7,1227.6
,Annotation,1238.4,1225.4
,Annotation,1476.9,1226.3
,Annotation,1398.8,1229.9
,Annotation,1327.1,1234
,Annotation,1359.5,1228.3
,Annotation,1390.5,1233.6
,Annotation,1468,1229.7
,Annotation,1245.2,1231.5
,Annotation,1260.1,1231.6
,Annotation,1573.1,1233.5
,Annotation,1617.5,1230
,Annotation,1725.8,1229.7
,Annotation,1305.6,1231.5
,Annotation,1365.6,1231.4
,Annotation,1253.1,1230.7
,Annotation,1290.3,1233.8
CD3,Annotation,1375.5,1231.6
,Annotation,1318,1233.5
,Annotation,1337.7,1233.4
,Annotation,1698.8,1234.3
,Annotation,1228.8,1232.5
,Annotation,1211.3,1236.9
,Annotation,1435.7,1236.7
,Annotation,1251.9,1236.8
,Annotation,1709.3,1237.9
,Annotation,1239.5,1235.1
,Annotation,1490,1237.1
,Annotation,1617.9,1238.4
,Annotation,1162.3,1237.7
,Annotation,1371.1,1237.3
,Annotation,1405.6,1238.9
,Annotation,1229.7,1238.6
,Annotation,1381.1,1238.2
,Annotation,1450.2,1239.8
,Annotation,1238.2,1242.6
,Annotation,1498.1,1240
,Annotation,1254.8,1240.9
,Annotation,1262,1242.2
,Annotation,1314.7,1242.4
,Annotation,1362.1,1240.3
,Annotation,1324.2,1245
,Annotation,1386.8,1242.2
,Annotation,1149.8,1242.4
,Annotation,1705.1,1243.9
,Annotation,1247.2,1243.4
,Annotation,1319.5,1246.6
,Annotation,1397.4,1243.7
,Annotation,1166.3,1248.2
,Annotation,1189,1245
,Annotation,1374.7,1247.1
,Annotation,1404.5,1247.9
,Annotation,1332.1,1249
,Annotation,1255.1,1250.2
,Annotation,1443.7,1247.6
,Annotation,1455.4,1248.3
,Annotation,1305,1251
,Annotation,1391,1248.4
,Annotation,1247,1253.9
,Annotation,1479.6,1251
,Annotation,1533.5,1251.2
,Annotation,1504.2,1253.3
,Annotation,1583.5,1251.4
,Annotation,1176.3,1250.4
,Annotation,1278.3,1253.8
,Annotation,1673.1,1252.3
,Annotation,1191.7,1253.8
,Annotation,1435.3,1252.5
,Annotation,1368.3,1254.1
,Annotation,1329,1255.2
,Annotation,1356.3,1253.2
,Annotation,1381.4,1258.2
,Annotation,1181.8,1259.1
,Annotation,1261.7,1254.9
,Annotation,1288.5,1257
,Annotation,1621.7,1259.1
,Annotation,1363.1,1260.1
,Annotation,1489.4,1256.8
,Annotation,1258.8,1262.2
,Annotation,1431.7,1259.1
,Annotation,1527.8,1258.7
,Annotation,1355.8,1264.4
,Annotation,1537.5,1262.4
,Annotation,1243.4,1260.1
,Annotation,1494.5,1261.9
,Annotation,1330.8,1266.1
,Annotation,1483.9,1261.8
,Annotation,1339.4,1261
,Annotation,1375.8,1264.7
,Annotation,1510.9,1262.6
,Annotation,1517.5,1263.5
,Annotation,1248.7,1267.9
,Annotation,1431.5,1266.9
,Annotation,1542.9,1269.9
,Annotation,1220.4,1266.9
,Annotation,1488,1269.4
,Annotation,1526.3,1268
,Annotation,1340,1269.7
,Annotation,1168.1,1270.9
,Annotation,1612.3,1272.3
,Annotation,1214,1269.2
,Annotation,1226.4,1276.3
,Annotation,1508.2,1269.4
,Annotation,1265.6,1271.4
,Annotation,1475.9,1272.3
,Annotation,1424.8,1272.1
,Annotation,1150.2,1273.3
,Annotation,1343.8,1276.2
,Annotation,1376.8,1275.5
,Annotation,1629.3,1282.6
,Annotation,1278,1281.5
,Annotation,1122.6,1278.3
,Annotation,1174.7,1277.4
,Annotation,1487,1277.9
,Annotation,1351.8,1287.7
,Annotation,1179.1,1283.6
,Annotation,1341.1,1283.5
,Annotation,1613.6,1287.6
,Annotation,1188.6,1289.6
,Annotation,1288.3,1292.1
,Annotation,1345.2,1289.5
,Annotation,1479,1291.3
,Annotation,1565.8,1291.9
,Annotation,1301.3,1299
,Annotation,1620.8,1299.1
,Annotation,1340.8,1298.1
,Annotation,1449.1,1304.4
,Annotation,1356.2,1304.9
,Annotation,1172.8,1301.2
,Annotation,1662.1,1301.8
,Annotation,1180,1301.7
,Annotation,1159.8,1301.8
,Annotation,1394.1,1305
,Annotation,1344.2,1304.2
,Annotation,1545.9,1306.7
,Annotation,1643.8,1306.9
,Annotation,1652.3,1312
,Annotation,1317.4,1315.8
,Annotation,1581,1316.3
,Annotation,1436.4,1317.1
,Annotation,1568.2,1318.8
,Annotation,1224.1,1321.5
,Annotation,1823.7,629.81
,Annotation,1898.1,629.37
,Annotation,1806,630.06
,Annotation,1773.6,633.64
,Annotation,2057.1,640.02
,Annotation,1876,631.59
,Annotation,1884.2,633.54
PanCK,Annotation,1890.4,635.33
,Annotation,1693.8,638.54
,Annotation,1807.3,639.24
,Annotation,1981.6,639.86
,Annotation,1908.8,641.11
,Annotation,1894.9,642.54
,Annotation,2228.8,642.49
,Annotation,1788.1,641.22
,Annotation,1995.7,647.04
,Annotation,2168.1,645.29
,Annotation,2273.3,648.05
,Annotation,1886.4,644.01
,Annotation,1798.9,645.16
,Annotation,1908.6,649.2
,Annotation,2174.2,652.03
,Annotation,2003.1,660.13
,Annotation,2199.9,657.4
,Annotation,2208.8,659.69
,Annotation,1920.1,658.25
,Annotation,2170.5,659.41
,Annotation,1696.7,659.22
,Annotation,2177.3,665.11
,Annotation,1925.8,668.29
,Annotation,2027.3,666.15
,Annotation,1874.1,669.98
,Annotation,2186.8,672.77
,Annotation,1780,673.19
,Annotation,2078,674.85
,Annotation,1788.2,676.3
,Annotation,2171.8,677.43
,Annotation,1866.4,676.93
,Annotation,1876.5,678.36
,Annotation,1960.8,684.6
,Annotation,2206.3,684.66
,Annotation,1834.5,685.32
,Annotation,1859.7,684
,Annotation,2178.1,688.94
,Annotation,1730.3,687.6
,Annotation,1845.1,688.62
,Annotation,2233.1,688.38
,Annotation,1874.9,691.98
,Annotation,1765.7,692.53
,Annotation,1861.4,694.43
,Annotation,2089.6,696.8
,Annotation,1914.8,700.8
,Annotation,2073.3,698.44
,Annotation,1984,701.92
,Annotation,1999.4,700.16
,Annotation,2081.7,702.3
,Annotation,1871.2,700.54
,Annotation,2256.5,702.75
,Annotation,2107.2,703.31
,Annotation,1750.7,705.88
,Annotation,1885.3,707.72
,Annotation,1905.4,703.44
,Annotation,1737.1,706.64
,Annotation,2091,708.35
,Annotation,2054.3,707.61
,Annotation,1870.5,711.04
,Annotation,1901.3,715.3
,Annotation,1916.8,715.53
,Annotation,1854.9,710.63
,Annotation,2015.8,712.05
,Annotation,2047.1,716.83
,Annotation,1934.5,717.39
,Annotation,1926.2,717.38
,Annotation,1814.8,718.3
,Annotation,1945.6,726.77
,Annotation,1914.6,727.52
,Annotation,1774.8,728.47
,Annotation,1873.7,729.37
,Annotation,1805.4,732.24
,Annotation,1795.5,728.95
,Annotation,1965.9,732.05
,Annotation,1839.8,734.44
,Annotation,1795.6,737.48
,Annotation,2165,736.38
,Annotation,2026.3,739.33
,Annotation,1918.9,739.58
,Annotation,1954.6,738.18
,Annotation,1734,742.47
,Annotation,2018,748.56
,Annotation,1761.6,740.4
,Annotation,1963.9,745.49
,Annotation,2170.7,743.64
,Annotation,1744.6,744.82
,Annotation,1791.2,743.76
,Annotation,1988.1,746.81
,Annotation,2162.1,744.24
,Annotation,1809.4,746.24
,Annotation,2007,745.54
,Annotation,1786.4,752.18
,Annotation,1831.9,754.75
,Annotation,1945.9,749.64
,Annotation,2192.3,755.72
,Annotation,1988.4,755.15
,Annotation,2170.3,755.86
,Annotation,1883.2,755.66
,Annotation,2260.7,756.69
,Annotation,1946.9,757.84
,Annotation,1959.8,757.66
,Annotation,2012.7,773.06
,Annotation,1970.2,759.51
,Annotation,2202.7,760.89
,Annotation,2211.1,758.44
,Annotation,1723.5,764.56
,Annotation,1997.8,761.46
,Annotation,2005.9,762.09
,Annotation,1985.2,762.54
,Annotation,1932.6,761.31
,Annotation,2024.7,765.13
,Annotation,1751.6,763.52
,Annotation,2077.3,766.79
,Annotation,1953.3,765.18
,Annotation,1763.7,767.79
,Annotation,2213.6,768.59
,Annotation,2002.5,768.85
,Annotation,1930,767.74
,Annotation,2226,768.98
,Annotation,1966.2,769.64
,Annotation,2088.6,768.07
,Annotation,2206.7,771.14
,Annotation,2044.9,771.96
,Annotation,1938.3,771.75
,Annotation,1785.8,769.45
,Annotation,2162.5,771.91
,Annotation,2173.5,771.42
,Annotation,1773.3,773.6
,Annotation,2082.7,773.31
,Annotation,2095.5,773.09
,Annotation,1921.1,774.13
,Annotation,1787.7,776.51
,Annotation,1931.5,776.09
,Annotation,2028,774.68
,Annotation,1806.3,776.02
,Annotation,2076.2,781.1
,Annotation,2091,779.34
,Annotation,2035.2,779.46
,Annotation,2101.7,777.77
,Annotation,2107,781.08
,Annotation,1897.7,782.59
,Annotation,2113.7,783.18
,Annotation,2025.4,783.46
,Annotation,1811.4,786.38
,Annotation,2048.4,785.91
,Annotation,1781.9,786.15
,Annotation,2082.5,788.38
,Annotation,2102.8,788.23
,Annotation,2092.7,791.19
,Annotation,1895.6,789.49
,Annotation,1753.6,789.71
,Annotation,1739.1,791.25
,Annotation,2021,792.49
,Annotation,1929.2,793.55
,Annotation,1890.8,796
,Annotation,1760.3,798.8
,Annotation,2002.6,797.58
,Annotation,1721.5,799.28
,Annotation,2059,810.52
,Annotation,1766.5,806.73
,Annotation,1896.1,803.92
,Annotation,1996.7,802.59
,Annotation,2070.3,805.34
,Annotation,2005,803.5
,Annotation,2013.7,806.88
,Annotation,1773.8,806.48
,Annotation,2262.3,810.99
,Annotation,1862.6,806.77
,Annotation,1996.2,809.99
,Annotation,2023.7,808.78
,Annotation,2005.9,809.39
,Annotation,1781,814.62
,Annotation,1853,813.24
,Annotation,2031.5,813.99
,Annotation,1888.6,812.71
,Annotation,1773.5,814.77
,Annotation,1996.4,819.26
,Annotation,1768,819.03
,Annotation,2010.8,817.26
,Annotation,2021.5,818.95
,Annotation,2180.5,823.79
,Annotation,1948.6,822.09
,Annotation,1774.6,821.8
,Annotation,1903.2,821.17
,Annotation,1756.2,820.66
